2D_X_hip,2D_Y_hip,2D_vis_hip,2D_X_abdomen,2D_Y_abdomen,2D_vis_abdomen,2D_X_chest,2D_Y_chest,2D_vis_chest,2D_X_neck,2D_Y_neck,2D_vis_neck,2D_X_head,2D_Y_head,2D_vis_head,2D_X_lefteye,2D_Y_lefteye,2D_vis_lefteye,2D_X_es_lefteye,2D_Y_es_lefteye,2D_vis_es_lefteye,2D_X_righteye,2D_Y_righteye,2D_vis_righteye,2D_X_es_righteye,2D_Y_es_righteye,2D_vis_es_righteye,2D_X_rcollar,2D_Y_rcollar,2D_vis_rcollar,2D_X_rshoulder,2D_Y_rshoulder,2D_vis_rshoulder,2D_X_relbow,2D_Y_relbow,2D_vis_relbow,2D_X_rhand,2D_Y_rhand,2D_vis_rhand,2D_X_rthumb1,2D_Y_rthumb1,2D_vis_rthumb1,2D_X_rthumb2,2D_Y_rthumb2,2D_vis_rthumb2,2D_X_es_rthumb2,2D_Y_es_rthumb2,2D_vis_es_rthumb2,2D_X_rindex1,2D_Y_rindex1,2D_vis_rindex1,2D_X_rindex2,2D_Y_rindex2,2D_vis_rindex2,2D_X_es_rindex2,2D_Y_es_rindex2,2D_vis_es_rindex2,2D_X_rmid1,2D_Y_rmid1,2D_vis_rmid1,2D_X_rmid2,2D_Y_rmid2,2D_vis_rmid2,2D_X_es_rmid2,2D_Y_es_rmid2,2D_vis_es_rmid2,2D_X_rring1,2D_Y_rring1,2D_vis_rring1,2D_X_rring2,2D_Y_rring2,2D_vis_rring2,2D_X_es_rring2,2D_Y_es_rring2,2D_vis_es_rring2,2D_X_rpinky1,2D_Y_rpinky1,2D_vis_rpinky1,2D_X_rpinky2,2D_Y_rpinky2,2D_vis_rpinky2,2D_X_es_rpinky2,2D_Y_es_rpinky2,2D_vis_es_rpinky2,2D_X_lcollar,2D_Y_lcollar,2D_vis_lcollar,2D_X_lshoulder,2D_Y_lshoulder,2D_vis_lshoulder,2D_X_lelbow,2D_Y_lelbow,2D_vis_lelbow,2D_X_lhand,2D_Y_lhand,2D_vis_lhand,2D_X_lthumb1,2D_Y_lthumb1,2D_vis_lthumb1,2D_X_lthumb2,2D_Y_lthumb2,2D_vis_lthumb2,2D_X_es_lthumb2,2D_Y_es_lthumb2,2D_vis_es_lthumb2,2D_X_lindex1,2D_Y_lindex1,2D_vis_lindex1,2D_X_lindex2,2D_Y_lindex2,2D_vis_lindex2,2D_X_es_lindex2,2D_Y_es_lindex2,2D_vis_es_lindex2,2D_X_lmid1,2D_Y_lmid1,2D_vis_lmid1,2D_X_lmid2,2D_Y_lmid2,2D_vis_lmid2,2D_X_es_lmid2,2D_Y_es_lmid2,2D_vis_es_lmid2,2D_X_lring1,2D_Y_lring1,2D_vis_lring1,2D_X_lring2,2D_Y_lring2,2D_vis_lring2,2D_X_es_lring2,2D_Y_es_lring2,2D_vis_es_lring2,2D_X_lpinky1,2D_Y_lpinky1,2D_vis_lpinky1,2D_X_lpinky2,2D_Y_lpinky2,2D_vis_lpinky2,2D_X_es_lpinky2,2D_Y_es_lpinky2,2D_vis_es_lpinky2,2D_X_rbuttock,2D_Y_rbuttock,2D_vis_rbuttock,2D_X_rhip,2D_Y_rhip,2D_vis_rhip,2D_X_rknee,2D_Y_rknee,2D_vis_rknee,2D_X_rfoot,2D_Y_rfoot,2D_vis_rfoot,2D_X_es_rfoot,2D_Y_es_rfoot,2D_vis_es_rfoot,2D_X_lbuttock,2D_Y_lbuttock,2D_vis_lbuttock,2D_X_lhip,2D_Y_lhip,2D_vis_lhip,2D_X_lknee,2D_Y_lknee,2D_vis_lknee,2D_X_lfoot,2D_Y_lfoot,2D_vis_lfoot,2D_X_es_lfoot,2D_Y_es_lfoot,2D_vis_es_lfoot
0.470871,0.473331,1.0,0.468556,0.278091,1.0,0.469327,0.343171,1.0,0.467784,0.213011,1.0,0.464005,0.116265,1.0,0.470835,0.098520,1.0,0.470835,0.098520,1.0,0.447965,0.098677,1.0,0.447965,0.098677,1.0,0.444792,0.213017,1.0,0.421801,0.213023,1.0,0.398829,0.349315,1.0,0.381947,0.466455,1.0,0.384890,0.483189,1.0,0.386652,0.498325,1.0,0.386652,0.515549,1.0,0.388414,0.528076,1.0,0.372853,0.507198,1.0,0.374321,0.527554,1.0,0.377551,0.540081,1.0,0.379899,0.548432,1.0,0.370210,0.508764,1.0,0.372559,0.530164,1.0,0.376963,0.541125,1.0,0.380193,0.548954,1.0,0.370210,0.509807,1.0,0.372559,0.525988,1.0,0.376963,0.537471,1.0,0.489258,0.211697,1.0,0.510733,0.210383,1.0,0.542880,0.338404,1.0,0.568969,0.455561,1.0,0.565432,0.475708,1.0,0.565141,0.490623,1.0,0.567167,0.504509,1.0,0.567167,0.516853,1.0,0.578740,0.494738,1.0,0.579026,0.514795,1.0,0.576427,0.527139,1.0,0.574109,0.536911,1.0,0.581052,0.497309,1.0,0.580766,0.517368,1.0,0.576714,0.530225,1.0,0.572083,0.539482,1.0,0.581052,0.498852,1.0,0.580187,0.515310,1.0,0.576427,0.527654,1.0,0.437169,0.474691,1.0,0.437169,0.474691,1.0,0.435641,0.670929,1.0,0.437156,0.847968,1.0,0.437156,0.847968,1.0,0.504572,0.471971,1.0,0.504572,0.471971,1.0,0.509189,0.665485,1.0,0.516852,0.839868,1.0,0.516852,0.839868,1.0
0.471630,0.477385,1.0,0.468733,0.279148,1.0,0.469699,0.345227,1.0,0.467767,0.213069,1.0,0.464013,0.116262,1.0,0.470831,0.098530,1.0,0.470831,0.098530,1.0,0.447955,0.098695,1.0,0.447955,0.098695,1.0,0.444777,0.214422,1.0,0.421786,0.215775,1.0,0.398799,0.352048,1.0,0.377373,0.469109,1.0,0.382339,0.483732,1.0,0.383513,0.496780,1.0,0.384394,0.514003,1.0,0.384981,0.526529,1.0,0.370889,0.506174,1.0,0.371183,0.526529,1.0,0.373825,0.539055,1.0,0.376173,0.547405,1.0,0.368247,0.508783,1.0,0.369128,0.528616,1.0,0.373238,0.540098,1.0,0.376467,0.547405,1.0,0.367367,0.508783,1.0,0.369128,0.524963,1.0,0.372944,0.535923,1.0,0.489243,0.211718,1.0,0.510719,0.210367,1.0,0.542922,0.338428,1.0,0.570542,0.450172,1.0,0.569234,0.472125,1.0,0.569234,0.487048,1.0,0.571552,0.500943,1.0,0.572130,0.512778,1.0,0.582844,0.490650,1.0,0.583422,0.509176,1.0,0.581974,0.521526,1.0,0.582844,0.530274,1.0,0.585156,0.492708,1.0,0.585156,0.512778,1.0,0.582552,0.526157,1.0,0.578208,0.535419,1.0,0.585448,0.493223,1.0,0.584870,0.510719,1.0,0.581396,0.523584,1.0,0.437179,0.477419,1.0,0.437179,0.477419,1.0,0.435632,0.673631,1.0,0.437153,0.845246,1.0,0.437153,0.845246,1.0,0.506081,0.477351,1.0,0.506081,0.477351,1.0,0.509188,0.665441,1.0,0.518336,0.842579,1.0,0.518336,0.842579,1.0
0.470883,0.482824,1.0,0.468566,0.280494,1.0,0.469339,0.347937,1.0,0.467794,0.213051,1.0,0.463994,0.116290,1.0,0.470838,0.098562,1.0,0.470838,0.098562,1.0,0.447959,0.098715,1.0,0.447959,0.098715,1.0,0.444800,0.214383,1.0,0.421807,0.215716,1.0,0.397322,0.349340,1.0,0.374374,0.466398,1.0,0.377241,0.482344,1.0,0.379271,0.494717,1.0,0.378691,0.510183,1.0,0.378981,0.523072,1.0,0.365352,0.502450,1.0,0.363611,0.519979,1.0,0.365641,0.531836,1.0,0.367091,0.543179,1.0,0.362742,0.505028,1.0,0.362452,0.523588,1.0,0.364481,0.536992,1.0,0.367671,0.545756,1.0,0.362161,0.505544,1.0,0.362742,0.521010,1.0,0.365061,0.534930,1.0,0.489271,0.211710,1.0,0.510748,0.210369,1.0,0.544427,0.338436,1.0,0.575135,0.447401,1.0,0.574771,0.466245,1.0,0.575354,0.480767,1.0,0.577104,0.493213,1.0,0.577688,0.504623,1.0,0.588771,0.486471,1.0,0.591104,0.502030,1.0,0.590521,0.514477,1.0,0.590813,0.523812,1.0,0.591396,0.488027,1.0,0.592271,0.505660,1.0,0.590229,0.519144,1.0,0.586437,0.530036,1.0,0.591396,0.488027,1.0,0.591688,0.503068,1.0,0.589063,0.517070,1.0,0.437199,0.482832,1.0,0.437199,0.482832,1.0,0.435619,0.676287,1.0,0.437183,0.845329,1.0,0.437183,0.845329,1.0,0.504568,0.482816,1.0,0.504568,0.482816,1.0,0.509212,0.668201,1.0,0.516876,0.842529,1.0,0.516876,0.842529,1.0
0.470898,0.481466,1.0,0.468578,0.280163,1.0,0.469351,0.347264,1.0,0.467805,0.213062,1.0,0.464015,0.116283,1.0,0.470847,0.098563,1.0,0.470847,0.098563,1.0,0.447968,0.098695,1.0,0.447968,0.098695,1.0,0.444800,0.213072,1.0,0.421795,0.213082,1.0,0.397298,0.341195,1.0,0.372704,0.455626,1.0,0.372171,0.475412,1.0,0.372452,0.488394,1.0,0.370205,0.501876,1.0,0.369924,0.513360,1.0,0.358690,0.490891,1.0,0.355039,0.510365,1.0,0.354757,0.522348,1.0,0.355319,0.531336,1.0,0.355319,0.494386,1.0,0.352792,0.511862,1.0,0.353072,0.526343,1.0,0.354196,0.535830,1.0,0.354477,0.494885,1.0,0.352510,0.510864,1.0,0.352792,0.523346,1.0,0.489274,0.211721,1.0,0.510744,0.210380,1.0,0.545943,0.335756,1.0,0.581292,0.441978,1.0,0.581104,0.458012,1.0,0.582260,0.470349,1.0,0.584573,0.481144,1.0,0.585729,0.490911,1.0,0.594406,0.467779,1.0,0.598740,0.490396,1.0,0.596719,0.504276,1.0,0.594406,0.512501,1.0,0.599031,0.472406,1.0,0.601057,0.492453,1.0,0.599031,0.507360,1.0,0.597005,0.518156,1.0,0.600187,0.474461,1.0,0.602500,0.490911,1.0,0.601344,0.504276,1.0,0.437198,0.482807,1.0,0.437198,0.482807,1.0,0.435632,0.673628,1.0,0.437131,0.842659,1.0,0.437131,0.842659,1.0,0.504597,0.480126,1.0,0.504597,0.480126,1.0,0.509199,0.668231,1.0,0.516841,0.842558,1.0,0.516841,0.842558,1.0
0.472402,0.481481,1.0,0.468947,0.280172,1.0,0.470099,0.347275,1.0,0.467795,0.213069,1.0,0.464712,0.116228,1.0,0.470860,0.098534,1.0,0.470860,0.098534,1.0,0.449403,0.098697,1.0,0.449403,0.098697,1.0,0.444808,0.214441,1.0,0.421820,0.215814,1.0,0.395727,0.341181,1.0,0.362065,0.447535,1.0,0.364387,0.466218,1.0,0.362988,0.476663,1.0,0.360190,0.488601,1.0,0.358511,0.499047,1.0,0.349837,0.472186,1.0,0.344521,0.496062,1.0,0.343122,0.508498,1.0,0.342563,0.516456,1.0,0.347040,0.477657,1.0,0.341723,0.496560,1.0,0.340045,0.511482,1.0,0.338086,0.521431,1.0,0.346480,0.479647,1.0,0.341164,0.495068,1.0,0.338926,0.508001,1.0,0.489249,0.211674,1.0,0.510704,0.210279,1.0,0.546021,0.332989,1.0,0.585885,0.425674,1.0,0.587662,0.449181,1.0,0.590787,0.457271,1.0,0.593630,0.465362,1.0,0.596193,0.473453,1.0,0.603021,0.451203,1.0,0.608422,0.474464,1.0,0.608422,0.490140,1.0,0.606719,0.499242,1.0,0.606719,0.455754,1.0,0.611552,0.474969,1.0,0.611552,0.491151,1.0,0.610130,0.503287,1.0,0.607568,0.458282,1.0,0.612974,0.473453,1.0,0.613828,0.487106,1.0,0.438705,0.482822,1.0,0.438705,0.482822,1.0,0.435661,0.673620,1.0,0.437133,0.848006,1.0,0.437133,0.848006,1.0,0.506099,0.480140,1.0,0.506099,0.480140,1.0,0.509219,0.670913,1.0,0.516873,0.839880,1.0,0.516873,0.839880,1.0
0.472422,0.481444,1.0,0.468968,0.282193,1.0,0.470119,0.348610,1.0,0.467817,0.215776,1.0,0.463253,0.116237,1.0,0.470848,0.098519,1.0,0.470848,0.098519,1.0,0.447968,0.098695,1.0,0.447968,0.098695,1.0,0.444815,0.215782,1.0,0.421813,0.215789,1.0,0.394205,0.335728,1.0,0.357418,0.433765,1.0,0.350413,0.457470,1.0,0.352034,0.459872,1.0,0.348251,0.468999,1.0,0.345819,0.479086,1.0,0.339875,0.454107,1.0,0.329337,0.471401,1.0,0.324744,0.480527,1.0,0.321771,0.490615,1.0,0.337443,0.460352,1.0,0.329067,0.475244,1.0,0.324744,0.489174,1.0,0.322042,0.499742,1.0,0.337173,0.464676,1.0,0.330418,0.477165,1.0,0.328256,0.490134,1.0,0.489279,0.213090,1.0,0.510741,0.210404,1.0,0.549052,0.332874,1.0,0.596599,0.420171,1.0,0.594365,0.431501,1.0,0.599568,0.439212,1.0,0.605932,0.446409,1.0,0.609688,0.448465,1.0,0.611422,0.429958,1.0,0.620391,0.452064,1.0,0.620677,0.469543,1.0,0.619229,0.479824,1.0,0.615182,0.434585,1.0,0.622703,0.453092,1.0,0.623859,0.471598,1.0,0.623568,0.482908,1.0,0.615760,0.438698,1.0,0.623281,0.451035,1.0,0.625302,0.466972,1.0,0.438705,0.482804,1.0,0.438705,0.482804,1.0,0.435652,0.676290,1.0,0.437139,0.845352,1.0,0.437139,0.845352,1.0,0.506138,0.480085,1.0,0.506138,0.480085,1.0,0.509215,0.670826,1.0,0.516826,0.839918,1.0,0.516826,0.839918,1.0
0.472411,0.480077,1.0,0.468976,0.279837,1.0,0.470121,0.346583,1.0,0.467831,0.213090,1.0,0.463256,0.116234,1.0,0.470839,0.098594,1.0,0.470839,0.098594,1.0,0.447973,0.101259,1.0,0.447973,0.101259,1.0,0.444830,0.214427,1.0,0.421828,0.215764,1.0,0.388133,0.335753,1.0,0.342122,0.425544,1.0,0.341420,0.434381,1.0,0.340585,0.441313,1.0,0.335294,0.448244,1.0,0.331673,0.448739,1.0,0.326660,0.434381,1.0,0.317192,0.444779,1.0,0.312457,0.452205,1.0,0.308837,0.459632,1.0,0.323876,0.440322,1.0,0.316914,0.452700,1.0,0.311622,0.462106,1.0,0.306331,0.471513,1.0,0.323876,0.445769,1.0,0.318862,0.458146,1.0,0.313850,0.468543,1.0,0.489288,0.211721,1.0,0.510745,0.210352,1.0,0.552109,0.322004,1.0,0.605802,0.403695,1.0,0.609693,0.416315,1.0,0.610844,0.419387,1.0,0.615161,0.420411,1.0,0.618333,0.423484,1.0,0.622365,0.408633,1.0,0.633599,0.419899,1.0,0.631583,0.446529,1.0,0.631870,0.457282,1.0,0.626687,0.413755,1.0,0.633599,0.429117,1.0,0.636193,0.444992,1.0,0.638786,0.454210,1.0,0.627838,0.419387,1.0,0.634177,0.429630,1.0,0.636479,0.443456,1.0,0.438711,0.482800,1.0,0.438711,0.482800,1.0,0.435655,0.676319,1.0,0.437125,0.842647,1.0,0.437125,0.842647,1.0,0.506111,0.477354,1.0,0.506111,0.477354,1.0,0.509207,0.665480,1.0,0.515351,0.839876,1.0,0.515351,0.839876,1.0
0.472408,0.482842,1.0,0.468964,0.280531,1.0,0.470112,0.347968,1.0,0.467816,0.213094,1.0,0.463262,0.116273,1.0,0.470834,0.098560,1.0,0.470834,0.098560,1.0,0.447964,0.098706,1.0,0.447964,0.098706,1.0,0.444817,0.214410,1.0,0.421818,0.215725,1.0,0.386514,0.332950,1.0,0.332933,0.403872,1.0,0.334733,0.417032,1.0,0.321014,0.421910,1.0,0.312782,0.426789,1.0,0.305099,0.418496,1.0,0.318819,0.407277,1.0,0.308941,0.413618,1.0,0.302081,0.419471,1.0,0.296594,0.423862,1.0,0.319368,0.413131,1.0,0.308118,0.420935,1.0,0.300709,0.429228,1.0,0.293575,0.436544,1.0,0.320465,0.418008,1.0,0.310313,0.425813,1.0,0.302905,0.435081,1.0,0.489275,0.211734,1.0,0.510733,0.210374,1.0,0.559760,0.322110,1.0,0.618068,0.384711,1.0,0.628536,0.382495,1.0,0.634974,0.390813,1.0,0.636724,0.387174,1.0,0.649594,0.396012,1.0,0.637604,0.385615,1.0,0.642865,0.390813,1.0,0.646083,0.394972,1.0,0.650177,0.400691,1.0,0.638187,0.390294,1.0,0.643745,0.399651,1.0,0.648130,0.410568,1.0,0.651641,0.419406,1.0,0.635849,0.394972,1.0,0.641115,0.406929,1.0,0.645500,0.415767,1.0,0.438684,0.482863,1.0,0.438684,0.482863,1.0,0.435666,0.673612,1.0,0.437147,0.842614,1.0,0.437147,0.842614,1.0,0.506131,0.482821,1.0,0.506131,0.482821,1.0,0.509218,0.668102,1.0,0.515348,0.837172,1.0,0.515348,0.837172,1.0
0.472429,0.484171,1.0,0.468959,0.282831,1.0,0.470116,0.349944,1.0,0.467803,0.215718,1.0,0.464016,0.116279,1.0,0.470830,0.098586,1.0,0.470830,0.098586,1.0,0.449382,0.098731,1.0,0.449382,0.098731,1.0,0.444806,0.215731,1.0,0.421810,0.215744,1.0,0.383485,0.327495,1.0,0.325211,0.381985,1.0,0.318674,0.391804,1.0,0.319755,0.393724,1.0,0.291667,0.385081,1.0,0.290586,0.383161,1.0,0.306791,0.378840,1.0,0.301119,0.382681,1.0,0.291936,0.386522,1.0,0.284104,0.401887,1.0,0.305981,0.387482,1.0,0.296528,0.391324,1.0,0.288966,0.398045,1.0,0.282754,0.400927,1.0,0.306251,0.394205,1.0,0.296798,0.393724,1.0,0.288695,0.392764,1.0,0.489277,0.213050,1.0,0.510752,0.210381,1.0,0.568995,0.327492,1.0,0.630245,0.360165,1.0,0.632068,0.361198,1.0,0.628844,0.368654,1.0,0.635297,0.354317,1.0,0.634974,0.353169,1.0,0.628844,0.358905,1.0,0.641104,0.354890,1.0,0.649813,0.355464,1.0,0.657229,0.359478,1.0,0.628844,0.364066,1.0,0.645620,0.362919,1.0,0.654974,0.368080,1.0,0.662391,0.376108,1.0,0.633036,0.370374,1.0,0.646906,0.372668,1.0,0.655943,0.377256,1.0,0.438717,0.485489,1.0,0.438717,0.485489,1.0,0.435642,0.676314,1.0,0.437149,0.842643,1.0,0.437149,0.842643,1.0,0.506142,0.482853,1.0,0.506142,0.482853,1.0,0.509179,0.665538,1.0,0.516852,0.839869,1.0,0.516852,0.839869,1.0
0.472405,0.481444,1.0,0.468962,0.282141,1.0,0.470109,0.348575,1.0,0.467814,0.215706,1.0,0.464715,0.116251,1.0,0.470854,0.098570,1.0,0.470854,0.098570,1.0,0.449384,0.098710,1.0,0.449384,0.098710,1.0,0.444794,0.215742,1.0,0.421774,0.215777,1.0,0.375868,0.319303,1.0,0.319124,0.357421,1.0,0.305568,0.348722,1.0,0.295231,0.347271,1.0,0.288974,0.348238,1.0,0.282173,0.341952,1.0,0.294687,0.345337,1.0,0.290334,0.348238,1.0,0.285982,0.345337,1.0,0.279997,0.343402,1.0,0.294959,0.352107,1.0,0.288158,0.352591,1.0,0.280814,0.355008,1.0,0.274557,0.355493,1.0,0.298223,0.357910,1.0,0.289518,0.357910,1.0,0.281085,0.360812,1.0,0.490036,0.213040,1.0,0.512257,0.210374,1.0,0.568937,0.316533,1.0,0.630333,0.335729,1.0,0.635188,0.325955,1.0,0.648776,0.321121,1.0,0.655724,0.321658,1.0,0.661161,0.317363,1.0,0.656328,0.316826,1.0,0.650891,0.325955,1.0,0.657536,0.322195,1.0,0.663578,0.318437,1.0,0.633073,0.336156,1.0,0.653005,0.334008,1.0,0.661766,0.334008,1.0,0.669016,0.339378,1.0,0.637604,0.346358,1.0,0.652099,0.343137,1.0,0.660255,0.345821,1.0,0.438710,0.482781,1.0,0.438710,0.482781,1.0,0.435646,0.673593,1.0,0.437126,0.845258,1.0,0.437126,0.845258,1.0,0.506099,0.480107,1.0,0.506099,0.480107,1.0,0.509245,0.670831,1.0,0.516866,0.839875,1.0,0.516866,0.839875,1.0
0.472387,0.482800,1.0,0.468968,0.280519,1.0,0.470108,0.347946,1.0,0.467828,0.213093,1.0,0.464723,0.116235,1.0,0.470864,0.098584,1.0,0.470864,0.098584,1.0,0.449391,0.098694,1.0,0.449391,0.098694,1.0,0.444820,0.213086,1.0,0.421812,0.213080,1.0,0.374343,0.313866,1.0,0.312999,0.332902,1.0,0.299265,0.315555,1.0,0.290314,0.309768,1.0,0.283533,0.306875,1.0,0.278379,0.302535,1.0,0.291128,0.311697,1.0,0.287330,0.312180,1.0,0.280549,0.335808,1.0,0.274310,0.336773,1.0,0.291942,0.317966,1.0,0.282990,0.317966,1.0,0.275937,0.318448,1.0,0.269699,0.322306,1.0,0.294111,0.328575,1.0,0.282990,0.321824,1.0,0.274853,0.317002,1.0,0.490042,0.211738,1.0,0.512256,0.210384,1.0,0.573563,0.313792,1.0,0.634885,0.308381,1.0,0.638073,0.301634,1.0,0.649234,0.289509,1.0,0.663802,0.291714,1.0,0.671245,0.292265,1.0,0.646130,0.286754,1.0,0.654193,0.285100,1.0,0.659464,0.281243,1.0,0.665974,0.276833,1.0,0.643964,0.293368,1.0,0.652021,0.292265,1.0,0.662875,0.293919,1.0,0.671865,0.295572,1.0,0.637760,0.301083,1.0,0.649234,0.304942,1.0,0.661323,0.308248,1.0,0.438687,0.482799,1.0,0.438687,0.482799,1.0,0.435659,0.676336,1.0,0.437127,0.847987,1.0,0.437127,0.847987,1.0,0.506087,0.482800,1.0,0.506087,0.482800,1.0,0.509218,0.670880,1.0,0.516881,0.842599,1.0,0.516881,0.842599,1.0
0.473156,0.482845,1.0,0.469165,0.280532,1.0,0.470495,0.347970,1.0,0.467834,0.213094,1.0,0.464739,0.116195,1.0,0.470857,0.098555,1.0,0.470857,0.098555,1.0,0.449398,0.098723,1.0,0.449398,0.098723,1.0,0.444821,0.213078,1.0,0.421807,0.213062,1.0,0.369708,0.311149,1.0,0.308403,0.297471,1.0,0.305989,0.284544,1.0,0.307938,0.302361,1.0,0.302092,0.287514,1.0,0.293183,0.274152,1.0,0.302927,0.285534,1.0,0.290678,0.275636,1.0,0.282883,0.268707,1.0,0.276202,0.264254,1.0,0.300143,0.291473,1.0,0.285389,0.280090,1.0,0.275645,0.276626,1.0,0.268964,0.271182,1.0,0.296524,0.298896,1.0,0.284275,0.289988,1.0,0.274532,0.286524,1.0,0.490054,0.211750,1.0,0.512273,0.210406,1.0,0.575125,0.300258,1.0,0.636437,0.278403,1.0,0.637443,0.272243,1.0,0.635964,0.265405,1.0,0.637146,0.260671,1.0,0.638922,0.252256,1.0,0.643063,0.254359,1.0,0.651349,0.248047,1.0,0.658151,0.242261,1.0,0.664365,0.236476,1.0,0.643359,0.263827,1.0,0.656375,0.255411,1.0,0.665547,0.251730,1.0,0.672354,0.246995,1.0,0.646021,0.273294,1.0,0.658151,0.262249,1.0,0.667026,0.259619,1.0,0.440204,0.482832,1.0,0.440204,0.482832,1.0,0.435643,0.676359,1.0,0.437123,0.845243,1.0,0.437123,0.845243,1.0,0.506107,0.482857,1.0,0.506107,0.482857,1.0,0.509183,0.668110,1.0,0.516874,0.839943,1.0,0.516874,0.839943,1.0
0.472412,0.478763,1.0,0.468961,0.279483,1.0,0.470111,0.345910,1.0,0.467810,0.213056,1.0,0.464749,0.114910,1.0,0.470882,0.098576,1.0,0.470882,0.098576,1.0,0.449414,0.098722,1.0,0.449414,0.098722,1.0,0.444793,0.213079,1.0,0.421776,0.213101,1.0,0.369697,0.297581,1.0,0.308351,0.273096,1.0,0.299486,0.259039,1.0,0.302331,0.256281,1.0,0.281382,0.247085,1.0,0.274658,0.254901,1.0,0.302331,0.252602,1.0,0.290434,0.243867,1.0,0.283451,0.235590,1.0,0.278537,0.229613,1.0,0.299486,0.262718,1.0,0.287072,0.248464,1.0,0.276985,0.241568,1.0,0.270261,0.236510,1.0,0.296124,0.270994,1.0,0.285261,0.258119,1.0,0.275434,0.251223,1.0,0.490041,0.211700,1.0,0.512271,0.210344,1.0,0.579719,0.294765,1.0,0.637974,0.251206,1.0,0.642375,0.232528,1.0,0.646307,0.222306,1.0,0.635411,0.238983,1.0,0.636625,0.221231,1.0,0.646609,0.251356,1.0,0.658411,0.238983,1.0,0.665672,0.236294,1.0,0.670818,0.234142,1.0,0.646307,0.250819,1.0,0.656896,0.224458,1.0,0.665672,0.220693,1.0,0.672026,0.216927,1.0,0.644490,0.251894,1.0,0.655688,0.216927,1.0,0.663557,0.211547,1.0,0.438698,0.477409,1.0,0.438698,0.477409,1.0,0.435635,0.673609,1.0,0.437145,0.842649,1.0,0.437145,0.842649,1.0,0.506126,0.480117,1.0,0.506126,0.480117,1.0,0.509200,0.668126,1.0,0.515356,0.839874,1.0,0.515356,0.839874,1.0
0.473169,0.484191,1.0,0.470301,0.280856,1.0,0.471257,0.348635,1.0,0.469345,0.213078,1.0,0.465490,0.116283,1.0,0.470891,0.098565,1.0,0.470891,0.098565,1.0,0.449412,0.098726,1.0,0.449412,0.098726,1.0,0.445564,0.213043,1.0,0.421783,0.213008,1.0,0.363586,0.294779,1.0,0.308370,0.251276,1.0,0.305932,0.249498,1.0,0.308109,0.241274,1.0,0.304571,0.230147,1.0,0.306204,0.222890,1.0,0.299401,0.227728,1.0,0.293142,0.214182,1.0,0.286883,0.205474,1.0,0.282529,0.199185,1.0,0.295591,0.232566,1.0,0.287699,0.219020,1.0,0.280080,0.211280,1.0,0.273821,0.204023,1.0,0.293142,0.239822,1.0,0.285522,0.227244,1.0,0.277903,0.220471,1.0,0.493087,0.213054,1.0,0.516829,0.213030,1.0,0.581229,0.289333,1.0,0.637937,0.226766,1.0,0.634224,0.216213,1.0,0.632807,0.208137,1.0,0.633089,0.199052,1.0,0.631385,0.188957,1.0,0.642177,0.191481,1.0,0.646151,0.181892,1.0,0.650693,0.173311,1.0,0.655521,0.167255,1.0,0.648135,0.193500,1.0,0.652964,0.187444,1.0,0.659208,0.179368,1.0,0.664604,0.171797,1.0,0.650411,0.204605,1.0,0.656089,0.195519,1.0,0.662615,0.188957,1.0,0.440218,0.482814,1.0,0.440218,0.482814,1.0,0.435620,0.679073,1.0,0.437159,0.842657,1.0,0.437159,0.842657,1.0,0.506120,0.485569,1.0,0.506120,0.485569,1.0,0.509162,0.665437,1.0,0.516835,0.839950,1.0,0.516835,0.839950,1.0
0.473157,0.484158,1.0,0.470310,0.282868,1.0,0.471259,0.349965,1.0,0.469360,0.215771,1.0,0.465490,0.116230,1.0,0.470918,0.098556,1.0,0.470918,0.098556,1.0,0.449435,0.098714,1.0,0.449435,0.098714,1.0,0.444829,0.214413,1.0,0.420298,0.213054,1.0,0.362020,0.292033,1.0,0.309918,0.229488,1.0,0.306972,0.227487,1.0,0.310467,0.215061,1.0,0.307509,0.206458,1.0,0.309391,0.199290,1.0,0.304015,0.206458,1.0,0.297831,0.191166,1.0,0.292993,0.180651,1.0,0.288960,0.172049,1.0,0.299982,0.210760,1.0,0.291917,0.194989,1.0,0.285196,0.183996,1.0,0.279551,0.175394,1.0,0.297025,0.218406,1.0,0.289229,0.203113,1.0,0.281433,0.192599,1.0,0.493873,0.215770,1.0,0.518385,0.215769,1.0,0.582740,0.275769,1.0,0.633359,0.204932,1.0,0.631937,0.196247,1.0,0.628203,0.191034,1.0,0.628203,0.176343,1.0,0.626073,0.164495,1.0,0.637000,0.168760,1.0,0.640469,0.156438,1.0,0.644469,0.147907,1.0,0.647667,0.140799,1.0,0.642599,0.171130,1.0,0.647401,0.157386,1.0,0.653266,0.149330,1.0,0.658063,0.142694,1.0,0.646599,0.177291,1.0,0.651932,0.166865,1.0,0.657531,0.160230,1.0,0.440194,0.482813,1.0,0.440194,0.482813,1.0,0.435656,0.670852,1.0,0.437165,0.842652,1.0,0.437165,0.842652,1.0,0.506120,0.485503,1.0,0.506120,0.485503,1.0,0.509215,0.670882,1.0,0.516853,0.839862,1.0,0.516853,0.839862,1.0
