2D_X_hip,2D_Y_hip,2D_vis_hip,2D_X_abdomen,2D_Y_abdomen,2D_vis_abdomen,2D_X_chest,2D_Y_chest,2D_vis_chest,2D_X_neck,2D_Y_neck,2D_vis_neck,2D_X_head,2D_Y_head,2D_vis_head,2D_X_lefteye,2D_Y_lefteye,2D_vis_lefteye,2D_X_es_lefteye,2D_Y_es_lefteye,2D_vis_es_lefteye,2D_X_righteye,2D_Y_righteye,2D_vis_righteye,2D_X_es_righteye,2D_Y_es_righteye,2D_vis_es_righteye,2D_X_rcollar,2D_Y_rcollar,2D_vis_rcollar,2D_X_rshoulder,2D_Y_rshoulder,2D_vis_rshoulder,2D_X_relbow,2D_Y_relbow,2D_vis_relbow,2D_X_rhand,2D_Y_rhand,2D_vis_rhand,2D_X_rthumb1,2D_Y_rthumb1,2D_vis_rthumb1,2D_X_rthumb2,2D_Y_rthumb2,2D_vis_rthumb2,2D_X_es_rthumb2,2D_Y_es_rthumb2,2D_vis_es_rthumb2,2D_X_rindex1,2D_Y_rindex1,2D_vis_rindex1,2D_X_rindex2,2D_Y_rindex2,2D_vis_rindex2,2D_X_es_rindex2,2D_Y_es_rindex2,2D_vis_es_rindex2,2D_X_rmid1,2D_Y_rmid1,2D_vis_rmid1,2D_X_rmid2,2D_Y_rmid2,2D_vis_rmid2,2D_X_es_rmid2,2D_Y_es_rmid2,2D_vis_es_rmid2,2D_X_rring1,2D_Y_rring1,2D_vis_rring1,2D_X_rring2,2D_Y_rring2,2D_vis_rring2,2D_X_es_rring2,2D_Y_es_rring2,2D_vis_es_rring2,2D_X_rpinky1,2D_Y_rpinky1,2D_vis_rpinky1,2D_X_rpinky2,2D_Y_rpinky2,2D_vis_rpinky2,2D_X_es_rpinky2,2D_Y_es_rpinky2,2D_vis_es_rpinky2,2D_X_lcollar,2D_Y_lcollar,2D_vis_lcollar,2D_X_lshoulder,2D_Y_lshoulder,2D_vis_lshoulder,2D_X_lelbow,2D_Y_lelbow,2D_vis_lelbow,2D_X_lhand,2D_Y_lhand,2D_vis_lhand,2D_X_lthumb1,2D_Y_lthumb1,2D_vis_lthumb1,2D_X_lthumb2,2D_Y_lthumb2,2D_vis_lthumb2,2D_X_es_lthumb2,2D_Y_es_lthumb2,2D_vis_es_lthumb2,2D_X_lindex1,2D_Y_lindex1,2D_vis_lindex1,2D_X_lindex2,2D_Y_lindex2,2D_vis_lindex2,2D_X_es_lindex2,2D_Y_es_lindex2,2D_vis_es_lindex2,2D_X_lmid1,2D_Y_lmid1,2D_vis_lmid1,2D_X_lmid2,2D_Y_lmid2,2D_vis_lmid2,2D_X_es_lmid2,2D_Y_es_lmid2,2D_vis_es_lmid2,2D_X_lring1,2D_Y_lring1,2D_vis_lring1,2D_X_lring2,2D_Y_lring2,2D_vis_lring2,2D_X_es_lring2,2D_Y_es_lring2,2D_vis_es_lring2,2D_X_lpinky1,2D_Y_lpinky1,2D_vis_lpinky1,2D_X_lpinky2,2D_Y_lpinky2,2D_vis_lpinky2,2D_X_es_lpinky2,2D_Y_es_lpinky2,2D_vis_es_lpinky2,2D_X_rbuttock,2D_Y_rbuttock,2D_vis_rbuttock,2D_X_rhip,2D_Y_rhip,2D_vis_rhip,2D_X_rknee,2D_Y_rknee,2D_vis_rknee,2D_X_rfoot,2D_Y_rfoot,2D_vis_rfoot,2D_X_es_rfoot,2D_Y_es_rfoot,2D_vis_es_rfoot,2D_X_lbuttock,2D_Y_lbuttock,2D_vis_lbuttock,2D_X_lhip,2D_Y_lhip,2D_vis_lhip,2D_X_lknee,2D_Y_lknee,2D_vis_lknee,2D_X_lfoot,2D_Y_lfoot,2D_vis_lfoot,2D_X_es_lfoot,2D_Y_es_lfoot,2D_vis_es_lfoot
0.458575,0.493766,1.0,0.450577,0.348663,1.0,0.453243,0.397031,1.0,0.447911,0.300295,1.0,0.443312,0.211672,1.0,0.454000,0.193927,1.0,0.454000,0.193927,1.0,0.435602,0.188584,1.0,0.435602,0.188584,1.0,0.430259,0.303002,1.0,0.412608,0.305708,1.0,0.409562,0.409290,1.0,0.409603,0.403859,1.0,0.411328,0.407775,1.0,0.414753,0.411580,1.0,0.412826,0.415385,1.0,0.416893,0.429464,1.0,0.408118,0.424517,1.0,0.410044,0.424517,1.0,0.407690,0.421093,1.0,0.407476,0.424517,1.0,0.416893,0.440879,1.0,0.405763,0.430606,1.0,0.404051,0.432888,1.0,0.416893,0.442020,1.0,0.407047,0.424897,1.0,0.407261,0.426039,1.0,0.408118,0.425658,1.0,0.465548,0.298941,1.0,0.483185,0.297586,1.0,0.509266,0.379346,1.0,0.498456,0.349309,1.0,0.486743,0.340086,1.0,0.483252,0.343190,1.0,0.477821,0.349051,1.0,0.486355,0.356981,1.0,0.487519,0.358706,1.0,0.486937,0.367326,1.0,0.491204,0.360430,1.0,0.491204,0.368705,1.0,0.501678,0.371464,1.0,0.497023,0.367670,1.0,0.511375,0.382497,1.0,0.511375,0.382153,1.0,0.511957,0.382153,1.0,0.512151,0.385601,1.0,0.513896,0.384566,1.0,0.435576,0.499214,1.0,0.435576,0.499214,1.0,0.458547,0.681766,1.0,0.460196,0.837040,1.0,0.460196,0.837040,1.0,0.481574,0.488318,1.0,0.481574,0.488318,1.0,0.507590,0.643602,1.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0
0.457069,0.493717,1.0,0.450229,0.346594,1.0,0.452509,0.395635,1.0,0.447949,0.297554,1.0,0.445568,0.214437,1.0,0.455555,0.193953,1.0,0.455555,0.193953,1.0,0.435674,0.188617,1.0,0.435674,0.188617,1.0,0.431049,0.298914,1.0,0.414149,0.300274,1.0,0.407997,0.365622,1.0,0.406499,0.422742,1.0,0.405732,0.438675,1.0,0.414619,0.454717,1.0,0.406142,0.421418,1.0,0.413388,0.428952,1.0,0.412978,0.429681,1.0,0.406279,0.420931,1.0,0.409833,0.431140,1.0,0.410380,0.436001,1.0,0.415302,0.459092,1.0,0.406689,0.430897,1.0,0.407099,0.459092,1.0,0.415576,0.458363,1.0,0.405595,0.459821,1.0,0.411474,0.464682,1.0,0.412978,0.466384,1.0,0.465566,0.296179,1.0,0.483183,0.294804,1.0,0.515326,0.354794,1.0,0.532193,0.343877,1.0,0.529208,0.324773,1.0,0.523396,0.332068,1.0,0.523396,0.331459,1.0,0.528010,0.331764,1.0,0.528693,0.331459,1.0,0.528693,0.333587,1.0,0.529891,0.336322,1.0,0.529036,0.331156,1.0,0.528693,0.335715,1.0,0.530234,0.336019,1.0,0.529891,0.333587,1.0,0.528010,0.333283,1.0,0.534505,0.335106,1.0,0.530406,0.336019,1.0,0.525276,0.331156,1.0,0.434093,0.496479,1.0,0.434093,0.496479,1.0,0.458556,0.681780,1.0,0.460223,0.836990,1.0,0.460223,0.836990,1.0,0.480045,0.490955,1.0,0.480045,0.490955,1.0,0.507654,0.651794,1.0,0.506082,0.597336,1.0,0.506082,0.597336,1.0
0.450960,0.485602,1.0,0.448671,0.342443,1.0,0.449434,0.390163,1.0,0.447907,0.294723,1.0,0.445606,0.210336,1.0,0.455572,0.188558,1.0,0.455572,0.188558,1.0,0.435703,0.185884,1.0,0.435703,0.185884,1.0,0.431795,0.294830,1.0,0.415683,0.294936,1.0,0.401902,0.368414,1.0,0.397302,0.425598,1.0,0.409050,0.446174,1.0,0.402018,0.432251,1.0,0.398661,0.441059,1.0,0.395145,0.445037,1.0,0.395145,0.452141,1.0,0.392588,0.452141,1.0,0.396104,0.454698,1.0,0.392747,0.455835,1.0,0.397063,0.455267,1.0,0.398502,0.457256,1.0,0.395944,0.458676,1.0,0.397383,0.457540,1.0,0.396743,0.459244,1.0,0.396903,0.460949,1.0,0.397383,0.464644,1.0,0.465502,0.293345,1.0,0.483096,0.291968,1.0,0.516877,0.341076,1.0,0.544495,0.365659,1.0,0.540000,0.361534,1.0,0.540479,0.360681,1.0,0.540797,0.360396,1.0,0.538880,0.361819,1.0,0.542078,0.359257,1.0,0.542719,0.358973,1.0,0.541760,0.357834,1.0,0.542240,0.359543,1.0,0.542562,0.359257,1.0,0.541922,0.357550,1.0,0.542401,0.359257,1.0,0.541922,0.361250,1.0,0.542240,0.356981,1.0,0.542562,0.360965,1.0,0.542562,0.366942,1.0,0.429499,0.491061,1.0,0.429499,0.491061,1.0,0.457017,0.684511,1.0,0.460201,0.837017,1.0,0.460201,0.837017,1.0,0.472421,0.480144,1.0,0.472421,0.480144,1.0,0.507707,0.662644,1.0,0.521432,0.572735,1.0,0.521432,0.572735,1.0
0.450178,0.490949,1.0,0.448461,0.343739,1.0,0.449033,0.392809,1.0,0.447889,0.294669,1.0,0.446340,0.206176,1.0,0.457086,0.185781,1.0,0.457086,0.185781,1.0,0.437195,0.183130,1.0,0.437195,0.183130,1.0,0.430257,0.294771,1.0,0.412624,0.294872,1.0,0.395746,0.381918,1.0,0.381991,0.444760,1.0,0.380111,0.459756,1.0,0.386192,0.463810,1.0,0.386952,0.459756,1.0,0.387141,0.459756,1.0,0.385431,0.459756,1.0,0.382582,0.464147,1.0,0.385621,0.463134,1.0,0.384102,0.460769,1.0,0.381252,0.466512,1.0,0.383721,0.465161,1.0,0.381252,0.464147,1.0,0.381442,0.467863,1.0,0.378212,0.470903,1.0,0.376502,0.472254,1.0,0.378022,0.477996,1.0,0.465511,0.293331,1.0,0.483133,0.291992,1.0,0.521422,0.343858,1.0,0.549052,0.381954,1.0,0.566115,0.392327,1.0,0.568588,0.386048,1.0,0.559229,0.392013,1.0,0.557641,0.401431,1.0,0.557464,0.401431,1.0,0.558344,0.397979,1.0,0.561349,0.405199,1.0,0.560109,0.406141,1.0,0.557286,0.408025,1.0,0.562406,0.405199,1.0,0.561698,0.412734,1.0,0.562229,0.412734,1.0,0.567000,0.415559,1.0,0.567000,0.411792,1.0,0.553578,0.415873,1.0,0.427935,0.493698,1.0,0.427935,0.493698,1.0,0.452491,0.684424,1.0,0.460150,0.834302,1.0,0.460150,0.834302,1.0,0.472421,0.488199,1.0,0.472421,0.488199,1.0,0.507649,0.662762,1.0,0.535255,0.640972,1.0,0.535255,0.640972,1.0
0.447912,0.488259,1.0,0.447849,0.343156,1.0,0.447870,0.391524,1.0,0.447828,0.294789,1.0,0.446335,0.204790,1.0,0.457095,0.185668,1.0,0.457095,0.185668,1.0,0.437210,0.183028,1.0,0.437210,0.183028,1.0,0.429449,0.296134,1.0,0.411069,0.297480,1.0,0.383506,0.395667,1.0,0.361987,0.469158,1.0,0.356470,0.500656,1.0,0.359641,0.483346,1.0,0.353527,0.504682,1.0,0.355791,0.503877,1.0,0.353527,0.507500,1.0,0.352847,0.505487,1.0,0.355112,0.504280,1.0,0.352168,0.505085,1.0,0.352395,0.507097,1.0,0.350583,0.505085,1.0,0.357377,0.526018,1.0,0.358056,0.526420,1.0,0.350583,0.506293,1.0,0.351715,0.507097,1.0,0.364396,0.511526,1.0,0.465481,0.293447,1.0,0.483134,0.292106,1.0,0.532234,0.373769,1.0,0.578172,0.439158,1.0,0.580500,0.444511,1.0,0.576802,0.437933,1.0,0.587161,0.442757,1.0,0.597276,0.438372,1.0,0.596781,0.444511,1.0,0.599990,0.444950,1.0,0.600479,0.448896,1.0,0.599250,0.449335,1.0,0.583708,0.463806,1.0,0.600729,0.459859,1.0,0.593573,0.472138,1.0,0.586422,0.473454,1.0,0.600479,0.469945,1.0,0.596286,0.474331,1.0,0.588891,0.477839,1.0,0.424895,0.490946,1.0,0.424895,0.490946,1.0,0.450923,0.684525,1.0,0.460094,0.837000,1.0,0.460094,0.837000,1.0,0.470929,0.485572,1.0,0.470929,0.485572,1.0,0.507733,0.665392,1.0,0.549042,0.749908,1.0,0.549042,0.749908,1.0
0.447150,0.490979,1.0,0.447662,0.347898,1.0,0.447492,0.395592,1.0,0.447833,0.300205,1.0,0.446346,0.207569,1.0,0.457063,0.185883,1.0,0.457063,0.185883,1.0,0.437158,0.185764,1.0,0.437158,0.185764,1.0,0.428715,0.302954,1.0,0.409598,0.305704,1.0,0.371261,0.401150,1.0,0.334393,0.488152,1.0,0.313484,0.518194,1.0,0.313235,0.515086,1.0,0.334464,0.500434,1.0,0.314983,0.513310,1.0,0.320478,0.511534,1.0,0.325223,0.503986,1.0,0.315483,0.512422,1.0,0.318979,0.515086,1.0,0.324224,0.507094,1.0,0.311486,0.524410,1.0,0.315233,0.521746,1.0,0.323225,0.509314,1.0,0.313984,0.525742,1.0,0.312236,0.523966,1.0,0.324723,0.505762,1.0,0.466229,0.297555,1.0,0.484625,0.294906,1.0,0.533734,0.382118,1.0,0.579734,0.469172,1.0,0.576292,0.487676,1.0,0.579578,0.502281,1.0,0.585052,0.512019,1.0,0.592172,0.499847,1.0,0.602307,0.503256,1.0,0.606964,0.507637,1.0,0.595187,0.495466,1.0,0.603125,0.499360,1.0,0.609151,0.502281,1.0,0.597104,0.489137,1.0,0.604771,0.492057,1.0,0.608880,0.494006,1.0,0.597922,0.484756,1.0,0.603677,0.484756,1.0,0.606687,0.484269,1.0,0.423404,0.493704,1.0,0.423404,0.493704,1.0,0.449463,0.684600,1.0,0.458646,0.837029,1.0,0.458646,0.837029,1.0,0.470897,0.488254,1.0,0.470897,0.488254,1.0,0.506122,0.670835,1.0,0.541401,0.837034,1.0,0.541401,0.837034,1.0
0.447150,0.490979,1.0,0.447662,0.347898,1.0,0.447492,0.395592,1.0,0.447833,0.300205,1.0,0.446346,0.207569,1.0,0.457063,0.185883,1.0,0.457063,0.185883,1.0,0.437158,0.185764,1.0,0.437158,0.185764,1.0,0.428715,0.302954,1.0,0.409598,0.305704,1.0,0.371261,0.401150,1.0,0.334393,0.488152,1.0,0.313484,0.518194,1.0,0.313235,0.515086,1.0,0.334464,0.500434,1.0,0.314983,0.513310,1.0,0.320478,0.511534,1.0,0.325223,0.503986,1.0,0.315483,0.512422,1.0,0.318979,0.515086,1.0,0.324224,0.507094,1.0,0.311486,0.524410,1.0,0.315233,0.521746,1.0,0.323225,0.509314,1.0,0.313984,0.525742,1.0,0.312236,0.523966,1.0,0.324723,0.505762,1.0,0.466229,0.297555,1.0,0.484625,0.294906,1.0,0.533734,0.382118,1.0,0.579734,0.469172,1.0,0.576292,0.487676,1.0,0.579578,0.502281,1.0,0.585052,0.512019,1.0,0.592172,0.499847,1.0,0.602307,0.503256,1.0,0.606964,0.507637,1.0,0.595187,0.495466,1.0,0.603125,0.499360,1.0,0.609151,0.502281,1.0,0.597104,0.489137,1.0,0.604771,0.492057,1.0,0.608880,0.494006,1.0,0.597922,0.484756,1.0,0.603677,0.484756,1.0,0.606687,0.484269,1.0,0.423404,0.493704,1.0,0.423404,0.493704,1.0,0.449463,0.684600,1.0,0.458646,0.837029,1.0,0.458646,0.837029,1.0,0.470897,0.488254,1.0,0.470897,0.488254,1.0,0.506122,0.670835,1.0,0.541401,0.837034,1.0,0.541401,0.837034,1.0
0.450970,0.495073,1.0,0.448705,0.357048,1.0,0.449460,0.403057,1.0,0.447949,0.311040,1.0,0.447133,0.221163,1.0,0.457056,0.199388,1.0,0.457056,0.199388,1.0,0.437126,0.199355,1.0,0.437126,0.199355,1.0,0.429519,0.312380,1.0,0.411088,0.313720,1.0,0.362097,0.387476,1.0,0.312985,0.455545,1.0,0.306678,0.470336,1.0,0.310740,0.458153,1.0,0.290941,0.479361,1.0,0.291448,0.479813,1.0,0.287387,0.478007,1.0,0.287387,0.485679,1.0,0.289671,0.486581,1.0,0.282310,0.496058,1.0,0.289418,0.501022,1.0,0.281041,0.501022,1.0,0.281295,0.501924,1.0,0.288910,0.501473,1.0,0.279518,0.500570,1.0,0.280787,0.501473,1.0,0.284341,0.501022,1.0,0.467065,0.308351,1.0,0.486181,0.305663,1.0,0.521437,0.379175,1.0,0.550563,0.444735,1.0,0.566750,0.481964,1.0,0.550203,0.451486,1.0,0.560172,0.464953,1.0,0.570141,0.475584,1.0,0.552198,0.482672,1.0,0.570734,0.484444,1.0,0.556984,0.483381,1.0,0.554391,0.488343,1.0,0.553594,0.488697,1.0,0.558974,0.483027,1.0,0.553594,0.492950,1.0,0.553594,0.492595,1.0,0.570937,0.477356,1.0,0.553594,0.494013,1.0,0.563359,0.485507,1.0,0.429498,0.499141,1.0,0.429498,0.499141,1.0,0.450977,0.687241,1.0,0.458651,0.837182,1.0,0.458651,0.837182,1.0,0.472443,0.491006,1.0,0.472443,0.491006,1.0,0.495316,0.684609,1.0,0.509233,0.848030,1.0,0.509233,0.848030,1.0
0.457857,0.503275,1.0,0.452702,0.359135,1.0,0.454421,0.407182,1.0,0.450984,0.311089,1.0,0.448647,0.225221,1.0,0.455543,0.204741,1.0,0.455543,0.204741,1.0,0.435705,0.204756,1.0,0.435705,0.204756,1.0,0.432586,0.312428,1.0,0.414188,0.313768,1.0,0.355896,0.362993,1.0,0.302236,0.379202,1.0,0.291394,0.363928,1.0,0.285712,0.382868,1.0,0.290210,0.389601,1.0,0.285239,0.386234,1.0,0.288079,0.394231,1.0,0.292814,0.390864,1.0,0.285712,0.386656,1.0,0.288553,0.400123,1.0,0.288790,0.397598,1.0,0.294708,0.395915,1.0,0.288553,0.401386,1.0,0.290447,0.399702,1.0,0.294708,0.395915,1.0,0.290447,0.399702,1.0,0.293287,0.402648,1.0,0.469370,0.309720,1.0,0.487756,0.308351,1.0,0.509226,0.387408,1.0,0.483155,0.357512,1.0,0.465494,0.342493,1.0,0.465132,0.341527,1.0,0.466037,0.357952,1.0,0.466581,0.344747,1.0,0.465856,0.343781,1.0,0.467668,0.348612,1.0,0.466581,0.344103,1.0,0.467124,0.345713,1.0,0.468393,0.349256,1.0,0.466762,0.343459,1.0,0.468030,0.344103,1.0,0.468030,0.347324,1.0,0.466581,0.341205,1.0,0.467668,0.343137,1.0,0.467849,0.344425,1.0,0.434124,0.504659,1.0,0.434124,0.504659,1.0,0.452473,0.684525,1.0,0.463233,0.839856,1.0,0.463233,0.839856,1.0,0.481589,0.501890,1.0,0.481589,0.501890,1.0,0.473915,0.673613,1.0,0.472362,0.845302,1.0,0.472362,0.845302,1.0
0.458617,0.491012,1.0,0.455159,0.343838,1.0,0.456312,0.392896,1.0,0.454007,0.294780,1.0,0.449388,0.219814,1.0,0.455565,0.202083,1.0,0.455565,0.202083,1.0,0.437128,0.202094,1.0,0.437128,0.202094,1.0,0.437895,0.298868,1.0,0.421783,0.302956,1.0,0.361982,0.322006,1.0,0.325281,0.286603,1.0,0.313615,0.247581,1.0,0.315621,0.247581,1.0,0.307375,0.255902,1.0,0.316067,0.249958,1.0,0.322976,0.271354,1.0,0.320524,0.274920,1.0,0.320747,0.271750,1.0,0.320970,0.270166,1.0,0.318741,0.276505,1.0,0.319410,0.279279,1.0,0.314061,0.264619,1.0,0.310718,0.280467,1.0,0.310272,0.278090,1.0,0.312278,0.280467,1.0,0.311386,0.280071,1.0,0.469326,0.292020,1.0,0.484644,0.289260,1.0,0.495475,0.311107,1.0,0.461683,0.272984,1.0,0.451673,0.245323,1.0,0.451673,0.245033,1.0,0.441559,0.226472,1.0,0.440906,0.226762,1.0,0.441722,0.228212,1.0,0.441069,0.228793,1.0,0.441722,0.227922,1.0,0.441885,0.241263,1.0,0.441069,0.244163,1.0,0.441722,0.227922,1.0,0.442048,0.241843,1.0,0.441559,0.245033,1.0,0.441885,0.227922,1.0,0.442701,0.227922,1.0,0.443190,0.226762,1.0,0.435611,0.491034,1.0,0.435611,0.491034,1.0,0.446357,0.657222,1.0,0.460083,0.834307,1.0,0.460083,0.834307,1.0,0.481624,0.490990,1.0,0.481624,0.490990,1.0,0.458621,0.640953,1.0,0.438676,0.828924,1.0,0.438676,0.828924,1.0
0.460142,0.474671,1.0,0.456701,0.323497,1.0,0.457848,0.373888,1.0,0.455554,0.273106,1.0,0.449398,0.206227,1.0,0.457058,0.183086,1.0,0.457058,0.183086,1.0,0.437148,0.183104,1.0,0.437148,0.183104,1.0,0.438696,0.277138,1.0,0.421839,0.281170,1.0,0.360546,0.270362,1.0,0.348182,0.196622,1.0,0.344554,0.189561,1.0,0.338001,0.164254,1.0,0.339357,0.146981,1.0,0.356077,0.163852,1.0,0.338453,0.157827,1.0,0.340035,0.142562,1.0,0.355626,0.167468,1.0,0.342746,0.163852,1.0,0.342972,0.159433,1.0,0.355173,0.176305,1.0,0.345457,0.168271,1.0,0.345909,0.166664,1.0,0.350880,0.190364,1.0,0.339357,0.177510,1.0,0.339357,0.179920,1.0,0.471638,0.272995,1.0,0.487721,0.272885,1.0,0.495464,0.275731,1.0,0.458577,0.229280,1.0,0.460407,0.198229,1.0,0.461697,0.184144,1.0,0.454880,0.178247,1.0,0.449905,0.182833,1.0,0.447326,0.181195,1.0,0.451563,0.178575,1.0,0.449905,0.181851,1.0,0.451379,0.183161,1.0,0.447326,0.181195,1.0,0.450089,0.181851,1.0,0.449905,0.190694,1.0,0.449905,0.190694,1.0,0.450089,0.181523,1.0,0.444193,0.195281,1.0,0.455064,0.179885,1.0,0.437207,0.474693,1.0,0.437207,0.474693,1.0,0.447872,0.640903,1.0,0.460102,0.831663,1.0,0.460102,0.831663,1.0,0.483077,0.474649,1.0,0.483077,0.474649,1.0,0.437209,0.616371,1.0,0.412657,0.817955,1.0,0.412657,0.817955,1.0
0.465500,0.466488,1.0,0.460323,0.302934,1.0,0.462049,0.357452,1.0,0.458597,0.248416,1.0,0.441003,0.163931,1.0,0.446372,0.161156,1.0,0.446372,0.161156,1.0,0.435633,0.166706,1.0,0.435633,0.166706,1.0,0.441755,0.249788,1.0,0.424912,0.251161,1.0,0.368180,0.215785,1.0,0.362088,0.131245,1.0,0.377502,0.109229,1.0,0.368900,0.095506,1.0,0.368239,0.096290,1.0,0.350374,0.091585,1.0,0.364930,0.101387,1.0,0.376399,0.082959,1.0,0.349933,0.091977,1.0,0.359196,0.102956,1.0,0.358975,0.112366,1.0,0.349051,0.091585,1.0,0.358975,0.103740,1.0,0.359196,0.103740,1.0,0.348830,0.106092,1.0,0.350374,0.109229,1.0,0.350374,0.108444,1.0,0.473938,0.248375,1.0,0.489279,0.248334,1.0,0.458629,0.188560,1.0,0.397351,0.123147,1.0,0.390822,0.127976,1.0,0.382664,0.109330,1.0,0.371593,0.103115,1.0,0.367515,0.127457,1.0,0.360814,0.099489,1.0,0.377129,0.082915,1.0,0.368680,0.123832,1.0,0.376255,0.096381,1.0,0.381207,0.086540,1.0,0.384121,0.091720,1.0,0.381790,0.088612,1.0,0.384412,0.084986,1.0,0.387617,0.093273,1.0,0.387617,0.086540,1.0,0.387325,0.082915,1.0,0.447900,0.466522,1.0,0.447900,0.466522,1.0,0.449418,0.654484,1.0,0.460108,0.831624,1.0,0.460108,0.831624,1.0,0.483101,0.466453,1.0,0.483101,0.466453,1.0,0.421846,0.600057,1.0,0.403426,0.796332,1.0,0.403426,0.796332,1.0
0.465500,0.466488,1.0,0.460323,0.302934,1.0,0.462049,0.357452,1.0,0.458597,0.248416,1.0,0.441003,0.163931,1.0,0.446372,0.161156,1.0,0.446372,0.161156,1.0,0.435633,0.166706,1.0,0.435633,0.166706,1.0,0.441755,0.249788,1.0,0.424912,0.251161,1.0,0.368180,0.215785,1.0,0.362088,0.131245,1.0,0.377502,0.109229,1.0,0.368900,0.095506,1.0,0.368239,0.096290,1.0,0.350374,0.091585,1.0,0.364930,0.101387,1.0,0.376399,0.082959,1.0,0.349933,0.091977,1.0,0.359196,0.102956,1.0,0.358975,0.112366,1.0,0.349051,0.091585,1.0,0.358975,0.103740,1.0,0.359196,0.103740,1.0,0.348830,0.106092,1.0,0.350374,0.109229,1.0,0.350374,0.108444,1.0,0.473938,0.248375,1.0,0.489279,0.248334,1.0,0.458629,0.188560,1.0,0.397351,0.123147,1.0,0.390822,0.127976,1.0,0.382664,0.109330,1.0,0.371593,0.103115,1.0,0.367515,0.127457,1.0,0.360814,0.099489,1.0,0.377129,0.082915,1.0,0.368680,0.123832,1.0,0.376255,0.096381,1.0,0.381207,0.086540,1.0,0.384121,0.091720,1.0,0.381790,0.088612,1.0,0.384412,0.084986,1.0,0.387617,0.093273,1.0,0.387617,0.086540,1.0,0.387325,0.082915,1.0,0.447900,0.466522,1.0,0.447900,0.466522,1.0,0.449418,0.654484,1.0,0.460108,0.831624,1.0,0.460108,0.831624,1.0,0.483101,0.466453,1.0,0.483101,0.466453,1.0,0.421846,0.600057,1.0,0.403426,0.796332,1.0,0.403426,0.796332,1.0
0.470882,0.455592,1.0,0.462827,0.283905,1.0,0.465512,0.341134,1.0,0.460142,0.226676,1.0,0.440945,0.147675,1.0,0.446332,0.144948,1.0,0.446332,0.144948,1.0,0.435558,0.150403,1.0,0.435558,0.150403,1.0,0.447127,0.228021,1.0,0.434113,0.229366,1.0,0.388120,0.174882,1.0,0.385025,0.114940,1.0,0.384207,0.076055,1.0,0.372447,0.069567,1.0,0.366973,0.067765,1.0,0.366567,0.081101,1.0,0.364743,0.078578,1.0,0.360485,0.073171,1.0,0.373055,0.101286,1.0,0.372042,0.103809,1.0,0.357241,0.083985,1.0,0.373461,0.107414,1.0,0.371839,0.111379,1.0,0.370622,0.113181,1.0,0.372042,0.110297,1.0,0.409550,0.071369,1.0,0.371636,0.115704,1.0,0.472440,0.226603,1.0,0.484737,0.226530,1.0,0.447903,0.134024,1.0,0.400396,0.093056,1.0,0.385421,0.110719,1.0,0.399453,0.094088,1.0,0.398985,0.097830,1.0,0.399921,0.097830,1.0,0.400622,0.097830,1.0,0.405300,0.098661,1.0,0.374195,0.100324,1.0,0.368816,0.084525,1.0,0.355953,0.081615,1.0,0.373259,0.115708,1.0,0.367413,0.082862,1.0,0.356888,0.084109,1.0,0.373026,0.074546,1.0,0.370453,0.068310,1.0,0.364606,0.067062,1.0,0.460203,0.455598,1.0,0.460203,0.455598,1.0,0.450959,0.643601,1.0,0.463192,0.817994,1.0,0.463192,0.817994,1.0,0.481561,0.455586,1.0,0.481561,0.455586,1.0,0.411108,0.597252,1.0,0.400367,0.790724,1.0,0.400367,0.790724,1.0
0.477767,0.447435,1.0,0.464542,0.265523,1.0,0.468951,0.326161,1.0,0.460134,0.204886,1.0,0.441700,0.140791,1.0,0.447842,0.139394,1.0,0.447842,0.139394,1.0,0.435558,0.142187,1.0,0.435558,0.142187,1.0,0.450173,0.204862,1.0,0.440211,0.204838,1.0,0.420288,0.128536,1.0,0.397318,0.063122,1.0,0.395927,0.067938,1.0,0.397341,0.064795,1.0,0.393098,0.055994,1.0,0.381782,0.052536,1.0,0.379307,0.053479,1.0,0.375241,0.052851,1.0,0.377539,0.064166,1.0,0.372235,0.064481,1.0,0.369229,0.063538,1.0,0.377539,0.077682,1.0,0.369583,0.072339,1.0,0.365340,0.072967,1.0,0.380545,0.088055,1.0,0.374887,0.095598,1.0,0.374887,0.095598,1.0,0.470115,0.206213,1.0,0.480096,0.207539,1.0,0.469363,0.169421,1.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.000000,0.000000,0.0,0.483106,0.447484,1.0,0.483106,0.447484,1.0,0.447930,0.624587,1.0,0.469301,0.801697,1.0,0.469301,0.801697,1.0,0.472429,0.447386,1.0,0.472429,0.447386,1.0,0.411122,0.597248,1.0,0.408002,0.777236,1.0,0.408002,0.777236,1.0
